seed,variant,method,n,auc,ap,eer,tpr1,tpr5,tpr10
0,full_fusion,ALL,2209,0.531572780531771,0.7356725581584055,0.46677181913774973,0.02095238095238095,0.06666666666666667,0.12253968253968255
0,full_fusion,sadtalker_cdf,836,0.49339437428735544,0.790368571561733,0.48724741304664665,0.0015174506828528073,0.06676783004552352,0.1047040971168437
0,full_fusion,sadtalker_ff,278,0.49026915113871633,0.5170636462923179,0.4712215320910973,0.021739130434782608,0.050724637681159424,0.12318840579710146
0,full_fusion,simswap_cdf,815,0.5222800772187096,0.8013303858324015,0.4687892956449356,0.009404388714733543,0.08307210031347963,0.12852664576802508
0,full_fusion,simswap_ff,280,0.5530612244897959,0.5410016830529764,0.44285714285714284,0.02142857142857143,0.03571428571428571,0.1357142857142857
1,backbone_only,ALL,2209,0.53954734364829,0.7388162445672646,0.4759481247809323,0.022857142857142857,0.06031746031746032,0.11682539682539683
1,backbone_only,sadtalker_cdf,836,0.48953216223862556,0.785269461023814,0.5025505173906707,0.0030349013657056147,0.04704097116843703,0.06980273141122914
1,backbone_only,sadtalker_ff,278,0.5120600414078675,0.5301927229425787,0.48561076604554865,0.028985507246376812,0.06521739130434782,0.14492753623188406
1,backbone_only,simswap_cdf,815,0.5426651081239041,0.8089058166236139,0.46361333970919005,0.012539184952978056,0.07053291536050156,0.109717868338558
1,backbone_only,simswap_ff,280,0.5835714285714285,0.560002094783121,0.4357142857142857,0.014285714285714285,0.07142857142857142,0.15714285714285714
1,backbone+rppg,ALL,2209,0.5328406188974012,0.73667919572398,0.46677181913774973,0.02349206349206349,0.058412698412698416,0.12380952380952381
1,backbone+rppg,sadtalker_cdf,836,0.49054808261104393,0.7871478135381522,0.4915897224865616,0.0015174506828528073,0.04552352048558422,0.08497723823975721
1,backbone+rppg,sadtalker_ff,278,0.5005693581780538,0.5235517623370429,0.4640269151138716,0.028985507246376812,0.050724637681159424,0.15217391304347827
1,backbone+rppg,simswap_cdf,815,0.5229796503905212,0.8029154774364191,0.47474895064024225,0.007836990595611285,0.07366771159874608,0.10658307210031348
